player,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
Markieff Morris,F,3.56,0.93,2.19,0.3,0.19,0.52,1.7884615384615385,0.49,6.65,33.0,2023
Markieff Morris,F,4.5,0.75,1.5,0.12,0.0,0.5,1.5,0.12,6.37,33.0,2023
Markieff Morris,F,3.77,0.89,2.03,0.26,0.14,0.51,1.7450980392156863,0.4,6.58,33.0,2023
Markieff Morris,F,2.54,0.62,1.5,0.19,0.12,0.46,1.3478260869565217,0.31,4.51,34.0,2024
Monté Morris,G,3.33,2.33,0.67,1.0,0.0,0.33,7.0606060606060606,1.0,7.0,23.0,2018
Monté Morris,G,10.38,3.62,2.37,0.89,0.05,0.63,5.746031746031746,0.94,16.68,24.0,2019
Monté Morris,G,9.04,3.49,1.88,0.75,0.23,0.73,4.780821917808219,0.98,14.66,25.0,2020
Monté Morris,G,10.23,3.19,2.04,0.72,0.28,0.72,4.430555555555555,1.0,15.74,26.0,2021
Monté Morris,G,12.6,4.44,3.01,0.75,0.19,1.04,4.269230769230769,0.94,19.95,27.0,2022
Monté Morris,G,10.26,5.26,3.39,0.69,0.21,0.97,5.422680412371134,0.9,18.84,28.0,2023
Monté Morris,G,4.5,1.33,2.0,0.17,0.17,0.33,4.03030303030303,0.34,7.84,29.0,2024
Monté Morris,G,5.07,2.26,1.67,0.67,0.3,0.19,11.894736842105262,0.97,9.78,29.0,2024
Monté Morris,G,4.97,2.09,1.73,0.58,0.27,0.21,9.952380952380953,0.85,9.43,29.0,2024
Trey Murphy III,F,5.39,0.61,2.37,0.37,0.11,0.26,2.346153846153846,0.48,8.59,22.0,2022
Trey Murphy III,F,14.53,1.42,3.56,1.13,0.54,0.77,1.844155844155844,1.67,20.41,23.0,2023
Trey Murphy III,F,14.77,2.18,4.91,0.89,0.49,0.6,3.6333333333333337,1.38,22.64,24.0,2024
Dejounte Murray,G,3.42,1.26,1.11,0.21,0.16,1.0,1.26,0.37,5.16,20.0,2017
Dejounte Murray,G,8.07,2.85,5.67,1.2,0.38,1.65,1.7272727272727275,1.58,16.52,21.0,2018
Dejounte Murray,G,10.91,4.11,5.8,1.68,0.26,1.89,2.174603174603175,1.94,20.87,23.0,2020
Dejounte Murray,G,15.69,5.42,7.06,1.51,0.1,1.75,3.097142857142857,1.61,28.03,24.0,2021
Dejounte Murray,G,21.15,9.22,8.28,2.03,0.34,2.65,3.4792452830188685,2.37,38.37,25.0,2022
Dejounte Murray,G,20.47,6.05,5.26,1.51,0.26,2.16,2.8009259259259256,1.77,31.39,26.0,2023
Dejounte Murray,G,22.47,6.44,5.33,1.42,0.31,2.58,2.496124031007752,1.73,33.39,27.0,2024
Jamal Murray,G,9.89,2.07,2.61,0.62,0.29,1.38,1.5,0.91,14.1,20.0,2017
Jamal Murray,G,16.69,3.38,3.67,0.98,0.35,2.12,1.5943396226415094,1.33,22.95,21.0,2018
Jamal Murray,G,18.23,4.84,4.23,0.89,0.36,2.11,2.293838862559242,1.25,26.44,22.0,2019
Jamal Murray,G,18.49,4.81,4.0,1.14,0.29,2.15,2.2372093023255815,1.43,26.58,23.0,2020
Jamal Murray,G,21.21,4.81,4.04,1.33,0.27,2.25,2.1377777777777776,1.6,29.41,24.0,2021
Jamal Murray,G,19.97,6.15,3.95,1.02,0.25,2.23,2.757847533632287,1.27,29.11,26.0,2023
Jamal Murray,G,21.19,6.51,4.1,0.97,0.66,2.12,3.070754716981132,1.63,31.31,27.0,2024
Keegan Murray,F,12.2,1.23,4.64,0.76,0.52,0.75,1.64,1.28,18.6,22.0,2023
Keegan Murray,F,15.22,1.68,5.45,1.03,0.77,0.83,2.0240963855421685,1.8,23.32,23.0,2024
Kris Murray,F,6.06,1.29,3.61,0.85,0.34,0.89,1.449438202247191,1.19,11.26,23.0,2024
Svi Mykhailiuk,G,3.26,0.85,0.87,0.33,0.03,0.51,1.6666666666666665,0.36,4.83,22.0,2019
Svi Mykhailiuk,G,2.0,1.33,0.67,0.33,0.0,0.33,4.03030303030303,0.33,4.0,22.0,2019
Svi Mykhailiuk,G,3.17,0.88,0.86,0.33,0.02,0.5,1.76,0.35,4.76,22.0,2019
Svi Mykhailiuk,G,9.0,1.89,1.86,0.73,0.07,1.09,1.7339449541284402,0.8,12.46,23.0,2020
Svi Mykhailiuk,G,6.92,1.58,2.06,0.75,0.17,1.08,1.462962962962963,0.92,10.4,24.0,2021
Svi Mykhailiuk,G,10.33,1.77,2.97,0.8,0.2,1.63,1.0858895705521474,1.0,14.44,24.0,2021
Svi Mykhailiuk,G,8.47,1.67,2.47,0.77,0.18,1.33,1.2556390977443608,0.95,12.23,24.0,2021
Svi Mykhailiuk,G,4.55,0.8,1.64,0.46,0.07,0.57,1.4035087719298247,0.53,6.95,25.0,2022
Svi Mykhailiuk,G,1.62,0.08,0.54,0.08,0.0,0.15,0.5333333333333333,0.08,2.17,26.0,2023
Svi Mykhailiuk,G,10.58,2.74,2.42,0.74,0.21,1.16,2.3620689655172415,0.95,15.53,26.0,2023
Svi Mykhailiuk,G,6.94,1.66,1.66,0.47,0.12,0.75,2.2133333333333334,0.59,10.1,26.0,2023
Svi Mykhailiuk,G,3.95,0.85,1.24,0.27,0.02,0.29,2.931034482758621,0.29,6.04,27.0,2024
Pete Nance,F,0.38,0.0,0.38,0.12,0.0,0.12,0.0,0.12,0.76,24.0,2024
Larry Nance Jr.,F,5.54,0.7,4.95,0.86,0.37,0.65,1.0769230769230769,1.23,11.77,23.0,2016
Larry Nance Jr.,F,7.13,1.52,5.86,1.3,0.62,0.89,1.7078651685393258,1.92,15.54,24.0,2017
Larry Nance Jr.,F,8.57,1.36,6.76,1.4,0.48,0.98,1.3877551020408165,1.88,17.59,25.0,2018
Larry Nance Jr.,F,8.88,1.04,7.0,1.21,0.75,0.42,2.4761904761904763,1.96,18.46,25.0,2018
Larry Nance Jr.,F,8.68,1.24,6.85,1.33,0.58,0.77,1.6103896103896103,1.91,17.91,25.0,2018
Larry Nance Jr.,F,9.36,3.19,8.24,1.49,0.6,1.45,2.2,2.09,21.43,26.0,2019
Larry Nance Jr.,F,10.07,2.2,7.3,1.0,0.39,1.07,2.0560747663551404,1.39,19.89,27.0,2020
Larry Nance Jr.,F,9.34,3.06,6.71,1.74,0.49,1.57,1.9490445859872612,2.23,19.77,28.0,2021
Larry Nance Jr.,F,6.89,1.97,5.65,1.03,0.35,0.73,2.6986301369863015,1.38,15.16,29.0,2022
Larry Nance Jr.,F,7.33,0.89,4.33,0.56,0.78,1.11,0.8018018018018017,1.34,12.78,29.0,2022
Larry Nance Jr.,F,6.98,1.76,5.39,0.93,0.43,0.8,2.1999999999999997,1.36,14.69,29.0,2022
Larry Nance Jr.,F,6.78,1.83,5.45,0.86,0.57,0.65,2.8153846153846156,1.43,14.84,30.0,2023
Larry Nance Jr.,F,5.74,1.85,5.03,1.0,0.31,0.8,2.3125,1.31,13.13,31.0,2024
Andrew Nembhard,G,9.45,4.55,2.65,0.93,0.17,1.68,2.7083333333333335,1.1,16.07,23.0,2023
Andrew Nembhard,G,9.21,4.12,2.07,0.93,0.09,1.49,2.7651006711409396,1.02,14.93,24.0,2024
Aaron Nesmith,G,4.74,0.5,2.76,0.33,0.2,0.5,1.0,0.53,8.03,21.0,2021
Aaron Nesmith,G,3.77,0.42,1.71,0.38,0.1,0.6,0.7,0.48,5.78,22.0,2022
Aaron Nesmith,G,10.11,1.34,3.79,0.75,0.47,1.03,1.3009708737864079,1.22,15.43,23.0,2023
Aaron Nesmith,G,12.18,1.5,3.82,0.9,0.68,0.89,1.6853932584269662,1.58,18.19,24.0,2024
Georges Niang,F,0.91,0.22,0.74,0.13,0.0,0.22,1.0,0.13,1.78,24.0,2017
Georges Niang,F,1.0,0.33,1.0,0.22,0.0,0.33,1.0,0.22,2.22,25.0,2018
Georges Niang,F,3.98,0.59,1.47,0.17,0.1,0.39,1.5128205128205128,0.27,5.92,26.0,2019
Georges Niang,F,5.94,0.67,1.92,0.27,0.08,0.45,1.488888888888889,0.35,8.43,27.0,2020
Georges Niang,F,6.94,0.82,2.44,0.35,0.11,0.71,1.1549295774647887,0.46,9.95,28.0,2021
Georges Niang,F,9.21,1.34,2.67,0.39,0.17,0.78,1.717948717948718,0.56,13.0,29.0,2022
Georges Niang,F,8.17,0.99,2.37,0.38,0.18,0.69,1.4347826086956523,0.56,11.4,30.0,2023
Georges Niang,F,9.37,1.2,3.39,0.37,0.22,0.88,1.3636363636363635,0.59,13.67,31.0,2024
Daishen Nix,G,3.21,1.67,1.38,0.62,0.0,1.08,1.546296296296296,0.62,5.8,20.0,2022
Daishen Nix,G,3.96,2.32,1.72,0.54,0.12,1.51,1.5364238410596025,0.66,7.15,21.0,2023
Daishen Nix,G,1.8,0.4,0.2,0.33,0.0,0.33,1.2121212121212122,0.33,2.4,22.0,2024
Zeke Nnaji,F,3.24,0.24,1.55,0.19,0.1,0.17,1.4117647058823528,0.29,5.15,20.0,2021
Zeke Nnaji,F,6.59,0.41,3.59,0.39,0.32,0.56,0.732142857142857,0.71,10.74,21.0,2022
Zeke Nnaji,F,5.23,0.34,2.6,0.32,0.43,0.58,0.5862068965517242,0.75,8.34,22.0,2023
Zeke Nnaji,F,3.21,0.55,2.17,0.26,0.66,0.47,1.170212765957447,0.92,6.38,23.0,2024
Jaylen Nowell,G,3.8,1.27,0.87,0.2,0.07,0.2,6.35,0.27,6.01,20.0,2020
Jaylen Nowell,G,9.02,1.48,2.26,0.52,0.29,0.67,2.2089552238805967,0.81,12.9,21.0,2021
Jaylen Nowell,G,8.5,2.1,1.98,0.44,0.16,0.58,3.620689655172414,0.6,12.6,22.0,2022
Jaylen Nowell,G,10.83,2.03,2.62,0.65,0.08,1.0,2.03,0.73,15.21,23.0,2023
Jaylen Nowell,G,5.67,1.78,1.56,0.33,0.0,0.56,3.1785714285714284,0.33,8.78,24.0,2024
Jaylen Nowell,G,7.5,0.75,2.5,0.25,0.5,0.5,1.5,0.75,11.0,24.0,2024
Jaylen Nowell,G,6.23,1.46,1.85,0.31,0.15,0.54,2.7037037037037033,0.46,9.46,24.0,2024
Jusuf Nurkić,C,6.87,0.81,6.16,0.84,1.1,1.39,0.5827338129496403,1.94,14.39,20.0,2015
Jusuf Nurkić,C,8.22,1.25,5.47,0.75,1.38,1.72,0.7267441860465116,2.13,15.35,21.0,2016
Jusuf Nurkić,C,7.96,1.33,5.78,0.56,0.8,1.8,0.7388888888888889,1.36,14.63,22.0,2017
Jusuf Nurkić,C,15.2,3.15,10.35,1.25,1.9,3.1,1.0161290322580645,3.15,28.75,22.0,2017
Jusuf Nurkić,C,10.18,1.89,7.18,0.77,1.14,2.2,0.859090909090909,1.91,18.96,22.0,2017
Jusuf Nurkić,C,14.33,1.81,8.96,0.81,1.41,2.32,0.7801724137931035,2.22,25.0,23.0,2018
Jusuf Nurkić,C,15.62,3.24,10.39,0.99,1.43,2.33,1.3905579399141632,2.42,29.34,24.0,2019
Jusuf Nurkić,C,17.62,4.0,10.25,1.38,2.0,2.38,1.680672268907563,3.38,32.87,25.0,2020
Jusuf Nurkić,C,11.46,3.38,8.97,1.03,1.05,1.97,1.715736040609137,2.08,23.92,26.0,2021
Jusuf Nurkić,C,15.04,2.8,11.05,1.11,0.61,2.55,1.0980392156862746,1.72,28.06,27.0,2022
Jusuf Nurkić,C,13.35,2.87,9.06,0.83,0.85,2.29,1.2532751091703056,1.68,24.67,28.0,2023
Jusuf Nurkić,C,10.91,3.96,11.01,1.07,1.05,2.3,1.7217391304347827,2.12,25.7,29.0,2024
Royce O'Neale,F,4.97,1.38,3.42,0.52,0.23,0.8,1.7249999999999999,0.75,9.72,25.0,2018
Royce O'Neale,F,5.2,1.51,3.48,0.66,0.29,0.85,1.7764705882352942,0.95,10.29,26.0,2019
Royce O'Neale,F,6.34,2.54,5.48,0.83,0.45,0.86,2.953488372093023,1.28,14.78,27.0,2020
Royce O'Neale,F,6.99,2.55,6.83,0.8,0.45,1.17,2.1794871794871793,1.25,16.45,28.0,2021
Royce O'Neale,F,7.4,2.48,4.78,1.12,0.42,1.03,2.407766990291262,1.54,15.17,29.0,2022
Royce O'Neale,F,8.83,3.72,5.05,0.86,0.64,1.5,2.48,1.5,17.6,30.0,2023
Royce O'Neale,F,7.43,2.8,4.51,0.65,0.59,1.04,2.692307692307692,1.24,14.94,31.0,2024
Royce O'Neale,F,8.13,2.73,5.2,0.9,0.5,0.73,3.73972602739726,1.4,16.73,31.0,2024
Royce O'Neale,F,7.7,2.77,4.77,0.75,0.56,0.92,3.010869565217391,1.31,15.63,31.0,2024
Jahlil Okafor,C,17.51,1.23,7.04,0.42,1.15,2.34,0.5256410256410257,1.57,25.01,20.0,2016
Jahlil Okafor,C,11.8,1.16,4.8,0.4,0.98,1.82,0.6373626373626373,1.38,17.32,21.0,2017
Jahlil Okafor,C,5.0,0.5,4.5,0.0,1.0,1.5,0.3333333333333333,1.0,9.5,22.0,2018
Jahlil Okafor,C,6.38,0.42,2.92,0.12,0.62,0.69,0.6086956521739131,0.74,9.77,22.0,2018
Jahlil Okafor,C,6.29,0.43,3.04,0.11,0.64,0.75,0.5733333333333334,0.75,9.76,22.0,2018
Jahlil Okafor,C,8.2,0.68,4.71,0.25,0.68,0.88,0.7727272727272728,0.93,13.64,23.0,2019
Jahlil Okafor,C,8.1,1.23,4.23,0.23,0.73,1.27,0.968503937007874,0.96,13.25,24.0,2020
Jahlil Okafor,C,5.37,0.48,2.44,0.22,0.19,0.78,0.6153846153846153,0.41,7.92,25.0,2021
Chuma Okeke,F,7.76,2.24,4.02,1.07,0.49,0.84,2.666666666666667,1.56,14.74,22.0,2021
Chuma Okeke,F,8.64,1.69,4.96,1.39,0.6,0.81,2.0864197530864197,1.99,16.47,23.0,2022
Chuma Okeke,F,4.74,1.37,3.56,0.7,0.41,0.63,2.174603174603175,1.11,10.15,24.0,2023
Chuma Okeke,F,2.28,0.43,1.7,0.19,0.15,0.34,1.2647058823529411,0.34,4.41,25.0,2024
Josh Okogie,G,7.7,1.23,2.95,1.19,0.45,0.85,1.4470588235294117,1.64,12.67,20.0,2019
Josh Okogie,G,8.6,1.6,4.32,1.1,0.42,1.4,1.142857142857143,1.52,14.64,21.0,2020
Josh Okogie,G,5.36,1.07,2.64,0.92,0.47,0.73,1.4657534246575343,1.39,9.73,22.0,2021
Josh Okogie,G,2.71,0.51,1.43,0.53,0.24,0.47,1.0851063829787235,0.77,4.95,23.0,2022
Josh Okogie,G,7.35,1.46,3.49,0.78,0.47,0.88,1.659090909090909,1.25,12.67,24.0,2023
Josh Okogie,G,4.62,1.07,2.57,0.8,0.4,0.6,1.7833333333333334,1.2,8.86,25.0,2024
Onyeka Okongwu,F,4.56,0.36,3.26,0.46,0.66,0.58,0.6206896551724138,1.12,8.72,20.0,2021
Onyeka Okongwu,F,8.17,1.1,5.9,0.65,1.25,0.92,1.1956521739130435,1.9,16.15,21.0,2022
Onyeka Okongwu,F,9.89,1.01,7.2,0.7,1.34,1.01,1.0,2.04,19.13,22.0,2023
Onyeka Okongwu,F,10.2,1.35,6.84,0.47,1.09,0.82,1.6463414634146343,1.56,19.13,23.0,2024
Isaac Okoro,F,9.64,1.91,3.07,0.93,0.36,1.28,1.4921875,1.29,14.63,20.0,2021
Isaac Okoro,F,8.78,1.81,3.0,0.84,0.33,0.87,2.0804597701149428,1.17,13.89,21.0,2022
Isaac Okoro,F,6.45,1.14,2.46,0.74,0.39,0.55,2.0727272727272723,1.13,10.63,22.0,2023
Isaac Okoro,F,9.38,1.91,2.99,0.83,0.49,0.78,2.4487179487179485,1.32,14.82,23.0,2024
Kelly Olynyk,F,10.25,1.7,4.73,1.0,0.61,1.53,1.1111111111111112,1.61,16.76,24.0,2015
Kelly Olynyk,F,9.96,1.52,4.07,0.75,0.48,1.07,1.4205607476635513,1.23,15.71,25.0,2016
Kelly Olynyk,F,9.04,1.97,4.81,0.59,0.39,1.28,1.5390625,0.98,15.52,26.0,2017
Kelly Olynyk,F,11.47,2.72,5.67,0.82,0.46,1.93,1.4093264248704664,1.28,19.21,27.0,2018
Kelly Olynyk,F,9.96,1.77,4.75,0.67,0.47,1.44,1.2291666666666667,1.14,16.18,28.0,2019
Kelly Olynyk,F,8.19,1.73,4.55,0.67,0.34,1.06,1.6320754716981132,1.01,14.42,29.0,2020
Kelly Olynyk,F,10.05,2.12,6.07,0.93,0.6,1.28,1.65625,1.53,18.49,30.0,2021
Kelly Olynyk,F,19.0,4.15,8.44,1.44,0.59,2.63,1.5779467680608368,2.03,30.99,30.0,2021
Kelly Olynyk,F,13.5,2.9,6.99,1.13,0.6,1.8,1.611111111111111,1.73,23.32,30.0,2021
Kelly Olynyk,F,9.12,2.78,4.42,0.78,0.48,1.45,1.9172413793103447,1.26,16.13,31.0,2022
Kelly Olynyk,F,12.46,3.71,6.18,0.88,0.54,2.47,1.5020242914979756,1.42,21.3,32.0,2023
Kelly Olynyk,F,8.12,4.38,5.08,0.74,0.24,1.62,2.7037037037037033,0.98,16.94,33.0,2024
Kelly Olynyk,F,12.71,4.57,5.61,1.32,0.64,2.54,1.799212598425197,1.96,22.31,33.0,2024
Kelly Olynyk,F,9.77,4.45,5.27,0.95,0.38,1.95,2.2820512820512824,1.33,18.87,33.0,2024
Kelly Oubre Jr.,F,3.75,0.21,2.11,0.35,0.11,0.54,0.38888888888888884,0.46,5.99,20.0,2016
Kelly Oubre Jr.,F,6.34,0.59,3.3,0.73,0.22,0.63,0.9365079365079364,0.95,10.55,21.0,2017
Kelly Oubre Jr.,F,11.77,1.21,4.48,0.99,0.43,1.11,1.09009009009009,1.42,17.77,22.0,2018
Kelly Oubre Jr.,F,12.86,0.69,4.45,0.93,0.69,1.03,0.6699029126213591,1.62,18.59,23.0,2019
Kelly Oubre Jr.,F,16.85,1.6,4.9,1.42,0.98,1.82,0.8791208791208791,2.4,23.93,23.0,2019
Kelly Oubre Jr.,F,15.17,1.22,4.71,1.22,0.86,1.49,0.8187919463087249,2.08,21.69,23.0,2019
Kelly Oubre Jr.,F,18.68,1.52,6.45,1.27,0.71,1.48,1.027027027027027,1.98,27.15,24.0,2020
Kelly Oubre Jr.,F,15.44,1.33,5.98,1.04,0.76,1.27,1.0472440944881891,1.8,23.28,25.0,2021
Kelly Oubre Jr.,F,14.96,1.11,3.97,1.01,0.41,0.88,1.2613636363636365,1.42,20.58,26.0,2022
Kelly Oubre Jr.,F,20.25,1.12,5.19,1.42,0.38,1.33,0.8421052631578948,1.8,27.03,27.0,2023
Kelly Oubre Jr.,F,15.43,1.49,5.01,1.13,0.69,1.28,1.1640625,1.82,22.47,28.0,2024
Chris Paul,G,19.07,10.22,4.59,1.9,0.18,2.32,4.405172413793104,2.08,33.64,30.0,2015
Chris Paul,G,19.54,9.97,4.19,2.05,0.18,2.62,3.8053435114503817,2.23,33.31,31.0,2016
Chris Paul,G,18.1,9.23,4.98,1.95,0.13,2.41,3.8298755186721993,2.08,31.98,32.0,2017
Chris Paul,G,18.64,7.88,5.4,1.66,0.24,2.21,3.565610859728507,1.9,31.61,33.0,2018
Chris Paul,G,15.62,8.16,4.57,1.97,0.31,2.62,3.114503816793893,2.28,28.01,34.0,2019
Chris Paul,G,17.6,6.74,4.99,1.59,0.16,2.3,2.930434782608696,1.75,28.78,35.0,2020
Chris Paul,G,16.41,8.89,4.46,1.41,0.27,2.23,3.986547085201794,1.68,29.21,36.0,2021
Chris Paul,G,14.74,10.8,4.35,1.86,0.31,2.35,4.595744680851064,2.17,29.71,37.0,2022
Chris Paul,G,13.88,8.88,4.25,1.54,0.37,1.93,4.601036269430052,1.91,26.99,38.0,2023
Chris Paul,G,9.19,6.78,3.88,1.21,0.1,1.31,5.175572519083969,1.31,19.85,39.0,2024
Cameron Payne,G,4.96,1.89,1.49,0.63,0.11,0.77,2.454545454545454,0.74,8.31,21.0,2016
Cameron Payne,G,5.3,2.0,1.55,0.5,0.2,0.8,2.5,0.7,8.75,22.0,2017
Cameron Payne,G,4.91,1.36,1.55,0.36,0.0,1.18,1.152542372881356,0.36,7.0,22.0,2017
Cameron Payne,G,5.16,1.77,1.55,0.45,0.13,0.94,1.8829787234042554,0.58,8.12,22.0,2017
Cameron Payne,G,8.84,4.52,2.76,1.04,0.36,1.44,3.138888888888889,1.4,16.08,23.0,2018
Cameron Payne,G,5.68,2.68,1.71,0.65,0.19,1.1,2.4363636363636365,0.84,9.81,24.0,2019
Cameron Payne,G,8.22,2.56,2.11,0.89,0.33,1.22,2.098360655737705,1.22,12.89,24.0,2019
Cameron Payne,G,6.25,2.65,1.8,0.7,0.22,1.12,2.3660714285714284,0.92,10.5,24.0,2019
Cameron Payne,G,10.88,3.0,3.88,1.0,0.25,1.38,2.173913043478261,1.25,17.63,25.0,2020
Cameron Payne,G,8.42,3.62,2.4,0.6,0.27,1.0,3.62,0.87,14.31,26.0,2021
Cameron Payne,G,10.79,4.86,3.02,0.69,0.29,1.78,2.7303370786516856,0.98,17.87,27.0,2022
Cameron Payne,G,10.27,4.46,2.21,0.69,0.17,1.69,2.63905325443787,0.86,16.11,28.0,2023
Cameron Payne,G,6.19,2.32,1.32,0.47,0.06,0.66,3.5151515151515147,0.53,9.7,29.0,2024
Cameron Payne,G,9.26,3.1,1.77,0.65,0.26,1.13,2.7433628318584073,0.91,13.91,29.0,2024
Cameron Payne,G,7.41,2.63,1.5,0.54,0.14,0.85,3.0941176470588236,0.68,11.37,29.0,2024
Elfrid Payton,G,8.91,6.5,4.26,1.73,0.24,2.48,2.620967741935484,1.97,19.16,21.0,2015
Elfrid Payton,G,10.66,6.4,3.58,1.22,0.27,2.42,2.644628099173554,1.49,19.71,22.0,2016
Elfrid Payton,G,12.76,6.45,4.72,1.07,0.49,2.17,2.972350230414747,1.56,23.32,23.0,2017
Elfrid Payton,G,13.02,6.25,3.95,1.45,0.36,2.59,2.4131274131274134,1.81,22.44,24.0,2018
Elfrid Payton,G,11.79,6.21,5.26,1.0,0.32,2.84,2.1866197183098595,1.32,21.74,24.0,2018
Elfrid Payton,G,12.65,6.24,4.35,1.32,0.35,2.67,2.337078651685393,1.67,22.24,24.0,2018
Elfrid Payton,G,10.62,7.62,5.24,1.05,0.4,2.67,2.8539325842696632,1.45,22.26,25.0,2019
Elfrid Payton,G,9.98,7.18,4.71,1.56,0.38,2.13,3.370892018779343,1.94,21.68,26.0,2020
Elfrid Payton,G,10.14,3.22,3.43,0.75,0.14,1.63,1.9754601226993866,0.89,16.05,27.0,2021
Elfrid Payton,G,3.0,1.98,1.76,0.5,0.12,0.94,2.1063829787234045,0.62,6.42,28.0,2022
Gary Payton II,G,3.33,2.17,2.0,0.5,0.67,1.67,1.2994011976047903,1.17,7.0,24.0,2017
Gary Payton II,G,2.5,0.75,1.42,0.25,0.08,0.25,3.0,0.33,4.75,25.0,2018
Gary Payton II,G,3.55,1.09,2.45,0.36,0.18,0.36,3.027777777777778,0.54,7.27,25.0,2018
Gary Payton II,G,3.0,0.91,1.91,0.3,0.13,0.3,3.0333333333333337,0.43,5.95,25.0,2018
Gary Payton II,G,3.67,1.33,0.67,1.0,0.33,0.33,4.03030303030303,1.33,6.67,26.0,2019
Gary Payton II,G,3.9,1.66,2.76,1.14,0.24,0.69,2.4057971014492754,1.38,9.01,27.0,2020
Gary Payton II,G,2.5,0.1,1.1,0.6,0.1,0.1,1.0,0.7,4.3,28.0,2021
Gary Payton II,G,7.07,0.9,3.48,1.35,0.31,0.56,1.607142857142857,1.66,12.55,29.0,2022
Gary Payton II,G,4.07,1.47,2.6,1.07,0.07,0.8,1.8375,1.14,8.48,30.0,2023
Gary Payton II,G,5.71,1.14,4.29,0.86,0.57,0.57,2.0,1.43,12.0,30.0,2023
Gary Payton II,G,4.59,1.36,3.14,1.0,0.23,0.73,1.863013698630137,1.23,9.59,30.0,2023
Gary Payton II,G,5.45,1.09,2.57,0.89,0.41,0.61,1.7868852459016396,1.3,9.8,31.0,2024
Drew Peterson,F,3.67,0.33,0.33,0.67,0.0,0.33,1.0,0.67,4.67,24.0,2024
Julian Phillips,F,2.22,0.32,0.9,0.18,0.18,0.25,1.28,0.36,3.55,20.0,2024
Jalen Pickett,G,1.56,0.78,0.52,0.15,0.0,0.33,2.3636363636363638,0.15,2.68,24.0,2024
Scotty Pippen Jr.,G,2.33,0.33,0.67,0.33,0.17,0.33,1.0,0.5,3.5,22.0,2023
Scotty Pippen Jr.,G,12.9,4.67,3.19,1.71,0.48,2.67,1.749063670411985,2.19,20.28,23.0,2024
Mason Plumlee,F,8.74,0.9,6.24,0.79,0.77,1.29,0.6976744186046512,1.56,16.15,25.0,2015
Mason Plumlee,F,9.13,2.76,7.66,0.83,1.04,1.88,1.4680851063829787,1.87,19.54,26.0,2016
Mason Plumlee,F,11.06,3.96,8.0,0.93,1.17,1.63,2.4294478527607364,2.1,23.49,27.0,2017
Mason Plumlee,F,9.07,2.59,6.41,0.7,1.07,1.7,1.5235294117647058,1.77,18.14,27.0,2017
Mason Plumlee,F,10.4,3.51,7.47,0.85,1.14,1.65,2.1272727272727274,1.99,21.72,27.0,2017
Mason Plumlee,F,7.08,1.92,5.41,0.66,1.09,1.38,1.391304347826087,1.75,14.78,28.0,2018
Mason Plumlee,F,7.77,2.96,6.39,0.8,0.93,1.54,1.922077922077922,1.73,17.31,29.0,2019
Mason Plumlee,F,7.16,2.52,5.2,0.54,0.62,1.34,1.880597014925373,1.16,14.7,30.0,2020
Mason Plumlee,F,10.38,3.61,9.27,0.77,0.89,1.88,1.9202127659574468,1.66,23.04,31.0,2021
Mason Plumlee,F,6.53,3.1,7.74,0.84,0.71,1.37,2.262773722627737,1.55,17.55,32.0,2022
Mason Plumlee,F,12.23,3.66,9.66,0.62,0.62,1.55,2.361290322580645,1.24,25.24,33.0,2023
Mason Plumlee,F,7.48,1.74,6.91,0.48,0.52,1.3,1.3384615384615384,1.0,15.83,33.0,2023
Mason Plumlee,F,10.85,3.1,8.86,0.58,0.59,1.48,2.0945945945945947,1.17,22.5,33.0,2023
Mason Plumlee,F,5.3,1.2,5.09,0.3,0.37,0.78,1.5384615384615383,0.67,11.48,34.0,2024
Brandin Podziemski,G,9.22,3.69,5.77,0.82,0.19,1.19,3.100840336134454,1.01,18.5,21.0,2024
Jakob Poeltl,C,3.06,0.22,3.06,0.31,0.37,0.54,0.4074074074074074,0.68,6.48,21.0,2017
Jakob Poeltl,C,6.91,0.7,4.79,0.48,1.22,1.04,0.673076923076923,1.7,13.06,22.0,2018
Jakob Poeltl,C,5.49,1.21,5.32,0.38,0.88,0.62,1.9516129032258065,1.26,12.66,23.0,2019
Jakob Poeltl,C,5.64,1.76,5.68,0.56,1.44,0.82,2.1463414634146343,2.0,14.26,24.0,2020
Jakob Poeltl,C,8.59,1.94,7.93,0.68,1.78,1.2,1.6166666666666667,2.46,19.72,25.0,2021
Jakob Poeltl,C,13.46,2.78,9.32,0.66,1.74,1.6,1.7374999999999998,2.4,26.36,26.0,2022
Jakob Poeltl,C,12.09,3.07,9.04,0.78,1.13,2.09,1.4688995215311005,1.91,24.02,27.0,2023
Jakob Poeltl,C,13.12,2.15,9.12,1.15,1.31,1.12,1.919642857142857,2.46,25.73,27.0,2023
Jakob Poeltl,C,12.46,2.74,9.07,0.92,1.19,1.74,1.574712643678161,2.11,24.64,27.0,2023
Jakob Poeltl,C,11.1,2.54,8.58,0.7,1.52,1.54,1.6493506493506493,2.22,22.9,28.0,2024
Jordan Poole,G,8.82,2.35,2.07,0.61,0.18,1.3,1.8076923076923077,0.79,12.73,21.0,2020
Jordan Poole,G,12.0,1.94,1.8,0.51,0.18,1.0,1.94,0.69,15.43,22.0,2021
